tweet_id,customer_text,brand_reply_text,created_at
611963,"Hi, since a few days ago when I use the Alt+Right Click + Drag (with tablet pen) for brush size in Ps it activates me the Dropper tool instead the brush size. What can I do? Please help me because that little problem reduces my painting productivity.",I'm so sorry for the trouble. We're looping in our PS expert for help. ^Britt,Tue Nov 21 00:06:40 +0000 2017
7860,Yes... but on a different computer... but the new computer is authorized with the same Adobe ID.,This question is best suited for our experts at You can search or post a new question- our community is there. ^Raj,Tue Nov 07 07:29:54 +0000 2017
2716145,Audition: Adding EQ to a voice clip in real time and program locked up. Then it closed but wouldn't let me restart because it was somehow still running. Or crashing when certain luts are selected.,"David, let me loop in an expert to review &amp; respond shortly, please excuse the delay if any. Thanks! ^A",Mon Nov 20 06:46:06 +0000 2017
878459,"140 chars guys...workspace &gt; share &gt; get project link...when my users click shared link &gt; sent to ""feed"" page, not the workspace...",We're looping in an expert who can help you out here. They will reply as soon as they're available. ^NR,Fri Oct 13 12:18:25 +0000 2017
1960478,It doesn't happen with all documents but I noticed consistently that it quits the program after every 2 saves when I save to the server,"Hi Taylor, Got your file. Tried some editing &amp; saved it multiple times without any issues. Please try saving it locally at your end &amp; check.",Tue Oct 31 17:46:25 +0000 2017
2775606,"it'd be great if stopped crashing after every little thing is edited... k, thanks...","Hey Nathan, sorry for your issue! Would you mind posting about this in more detail? [ If you send us the URL, we can help you out best there! Thanks ^RK",Tue Nov 21 14:35:54 +0000 2017
417754,I should be able to keep my credits. I've paid over 200 dollars for them...,Please license &amp; save the images before cancelling the subscription. ^Raj,Tue Oct 10 03:46:32 +0000 2017
470533,-a CAT -chapter 2 of Nitro Huffing 👀 -for adobe animate to fix this stupid glitch I've been fighting with for days -better social skills -a proper attention span -for the sun to stop setting at fcking 4pm -for my lovely mutuals to have a nice day -bakuboobs,Let us know if you need any help! ^RB,Fri Dec 01 07:31:11 +0000 2017
2187494,"Yes i'm able to changes the size of the brush, but now i have to go to properties and resize. I used to do with the ALT + CLICK RIGHT ... but now if I do this the color pipette will appear. Yes is updated the Photoshop and the Wacom.",Thanks for the extra info! We've passed this info onto our expert- they will review and get back to you ASAP. ^Madison,Thu Nov 09 19:34:28 +0000 2017
7850,so i cant open iT in 2017,My email is: __email__ ^OM,Thu Nov 02 11:23:35 +0000 2017
1376375,f*ck u #justlostacustomer,Can you please refer to the steps in ^Raj,Sat Oct 28 02:07:34 +0000 2017
224893,"No I don't ""forget"" my password I have two accounts and I want to login to the oter one but I can't change the email in the input field.",**tried,Thu Oct 05 06:06:55 +0000 2017
228395,"It’s the Fotolia Adobe ‘Log in and password recovery’ window - it’s withholding its duties, have entered details numerous times","Hi, would you mind posting your query in the Fotolia community here: as our experts will be able to help you. ^SK",Wed Oct 11 12:56:34 +0000 2017
1857929,"Adobe acrobat pro DC keeps asking me to sign into cc, how do i disable this?","Hi Jasper, could you please follow these steps to resolve and let us know the outcome? Thanks ^NR",Thu Oct 19 13:47:47 +0000 2017
2538765,Dear how does one activate CS3 nowadays? Activation via the internet/phone doesn’t work.,"Hi Tom, please find the changes to CS3 activation and workaround documented here: Thanks ^NR",Thu Nov 16 09:27:28 +0000 2017
888616,"So, is a subscription required for Lightroom Classic CC? i.e. there are no more options that don’t require a subscription.","Hi Colin, yes a plan is required. Please see the subscription plans here ^SV",Fri Oct 20 23:19:59 +0000 2017
1197069,I am receiving emails from __email__ since last three days without any subject or content! Check!,Would you mind private messaging your Adobe ID(Email) so that we can look into it. Thanks ^Raj,Wed Oct 25 02:52:13 +0000 2017
1042009,btw I bought Photoshop CC's photography plan but I can't download it rn!!!,"Hi, are you still having issues with downloading the software? Please let us know if you need help with the install. ^SV",Mon Oct 23 08:54:35 +0000 2017
1937674,I don't want to be locked into Creative Cloud (don't have $$ for that - TOO pricey) What is the latest version of CS4 that is still compatible with a MAC OS? Would El Capitan work?,Here is the reference for CS4- ^Raj,Tue Nov 21 02:05:34 +0000 2017
404016,There is actually no support with the link you provided. If I select Captivate it doesn´t list chat nor phone. /1,"Sorry about this Leon, you can reach support for Captivate from here: Thanks ^NR",Mon Oct 16 12:34:38 +0000 2017
437253,has anyone tried converting a video because adobe premiere wont read it and after doing that the video is a corrupted mess,Sorry to hear about this. Let us know if you need any help with Premiere. ^Britt,Tue Oct 10 17:23:06 +0000 2017
1103540,"WTF is going on with PS2018. IN LRClassic I do edit in PS2018, create layers,convert to SmrtObj, SAVE. Where does it go?",We're adding our expert back into the loop. Thank ^NR,Fri Oct 27 13:03:59 +0000 2017
2797019,PDF services not working. Can it be rectified plz. Also the status site has no information on it. Please update the same.,"Hi Ashutosh, I will loop in our Acrobat expert to help you with this. He will be able to reply soon. ^SV",Tue Nov 21 22:40:15 +0000 2017
1807341,"Can not stand #adobe. They force you into a supecription based payment, then the bloody system won’t or can’t change your location so if like me you’re last payment was in another country which you’ve changed since, you’re screwed. Very pro if you","Hi Tim, would you mind private messaging us your Adobe ID (email) so we can look into this? We're here to help! Thanks! ^Z",Sat Oct 14 11:00:22 +0000 2017
404019,"TENTH ADOBE LEARNING SUMMIT October 24, 2017 | The Mirage, Las Vegas???? Excuse me? Should I go there to get support?",You need to enter your question in the 'Search' field to get support. Thanks ^NR,Mon Oct 16 12:45:27 +0000 2017
224888,A suggestion. In adobe reader just as we can add notes while editing can we get a option of adding pictures . Helps making notes,"Thanks for the feedback, you may be share your views here too ^Raj",Thu Oct 05 05:30:55 +0000 2017
1234565,Did Creative Cloud 2018 “finally” add support for HEIF and HEVC?,"Hi Brian, could you please let us know which application are you referring to? ^SC",Thu Oct 19 23:24:23 +0000 2017
2391625,"It's OBS, yes. I noticed though, that PP works fine with recorded files from there, but not if I download them from Twitch. Could be an FPS issue? I record with 30, Twitch has 29",Looping ^RK back to follow up. Thanks ^NR,Tue Nov 14 13:14:38 +0000 2017
498255,I tried to solve a resolution with Lightroom mobile with the link you provided and your customer care person told me they don't deal with Lightroom mobile issues here... Great customer support.,"Hi Tyler, was your issue eventually solved? Please let us know so we can help. ^AJ",Fri Dec 01 18:19:48 +0000 2017
107138,"Hey ! Funny how your Manage plan part on your website isn't working so we can't unsuscribe your offers that doesn't work ! Do something, please !","Sorry about that, Elise. If you DM us your Adobe ID (email) we can help you make account changes. ^Britt",Thu Nov 30 18:26:01 +0000 2017
1226336,Still waiting for the premier update fix. the 2018 version freezes when you drag a video file into the TL,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Wed Oct 25 19:28:57 +0000 2017
2274700,"I need to get a laptop so that I can edit my videos on the road and not waste 20 minutes driving back home. Any suggestions? A laptop that doesn't freeze up with Adobe Premiere. Under $1,000.",Let us know if you need any help! ^RB,Sat Nov 11 06:38:34 +0000 2017
1773333,Okay will try when I get back home. Thanks for the help!,You’re very welcome! :),Tue Oct 17 22:45:56 +0000 2017
1587863,"Seems like a complete wipe and reinstall fixed it. Not ideal, but it works.","Hi Noel, we're sorry for the frustration. Was your issue eventually resolved? If not, please let us know. Thanks! ^ZA",Sun Nov 05 12:50:04 +0000 2017
1854917,"Hello, is CC 2018 available in UK? I have no available updates","Hi Liam, yes, the new updates are available. Please follow these steps if you're not seeing them: Thanks ^NR",Thu Oct 19 07:28:51 +0000 2017
1904869,Arrgh! ( update (CC2018) has jacked the shortkey ALT+Backspace (fill with foreground color). No longer works. #ThanksTrump,"Hi Isaac, We have identified this issue as a bug and our engineering team looking for the fix, you can refer: ^MG",Wed Oct 25 10:54:12 +0000 2017
2830535,I am the only one not being able to open the new #Photoshop version this morning? *gasp*,Sorry to hear this Étienne! Could you please provide more details so we can look into it? Thanks ^NR,Mon Nov 27 12:27:12 +0000 2017
2322337,"Bad user experience with Adobe . Clicking on 'update' as usual installs the ""CC classic"" version and removes the one I bought.","Hi, could you please elaborate? Are you able to see the Lightroom CC &amp; Classic on your machine? Did you buy Lightroom CC? ^K",Thu Oct 19 23:45:27 +0000 2017
2869463,Dunno what’s going on with Lightroom CC “classic” .... but last week and this week it now just crashes randomly on importing. Siiiiiiiiiigh. New update soon?,"Hey James, are there any error messages after the crash? After the next crash, can you find the crash log on your system and share that with us along with your Lightroom System Info (Help &gt; System Info &gt; Copy)? -MR",Tue Nov 28 01:05:39 +0000 2017
822151,"Still ""updating"" at 10:10AM Friday 😭",Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Fri Oct 13 15:15:04 +0000 2017
94576,Anyone else finding brush tool very laggy in CC 2018?,"Hi Philip, have you tried resetting the preferences for Photoshop? Let us know if it works. ^AJ",Thu Nov 30 15:50:21 +0000 2017
1875830,I just had an insanely frustrating experience with CC support. I am really hoping I don't need to just cancel my subscription.,"Hi Samurai Ken, we're so sorry for the frustrating experience. Can you provide more details on your issue? We're here to help! ^A",Sun Oct 22 04:52:07 +0000 2017
